"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
23272463,7,-6,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Seaturtle.org / MTRG","Dermochelys coriacea","1450;1452;1454","2006-04-02","2009-03-20",62,7,1,,,,"3000:466","POLYGON((6 -6,7 -6,7 -7,6 -7,6 -6))"
23272359,7,-5,"Seaturtle.org / MTRG","Dermochelys coriacea","1452","2008-02-21","2008-03-01",28,2,1,,,,"3000:456","POLYGON((6 -5,7 -5,7 -6,6 -6,6 -5))"
23272005,6,-4,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-04-08","2009-02-15",10,3,1,,,,"3000:246","POLYGON((6 -4,7 -4,7 -5,6 -5,6 -4))"
23271974,7,-3,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-04-06","2009-02-13",18,3,1,,,,"3000:236","POLYGON((6 -3,7 -3,7 -4,6 -4,6 -3))"
23321233,7,-2,"MTRG / Seaturtle.org;University of Exeter","Dermochelys coriacea","1454;1836","2009-01-27","2013-02-06",36,6,1,,,,"3000:226","POLYGON((6 -2,7 -2,7 -3,6 -3,6 -2))"
23321220,7,-1,"Marine Turtle Research Group / Seaturtle.org;MTRG / Seaturtle.org;University of Exeter","Dermochelys coriacea","1454;1456;1836","2009-02-05","2013-01-23",49,8,1,,,,"3000:216","POLYGON((6 -1,7 -1,7 -2,6 -2,6 -1))"
23321128,7,0,"Marine Turtle Research Group / Seaturtle.org;MTRG / Seaturtle.org;University of Exeter","Dermochelys coriacea","1454;1456;1836","2009-01-20","2013-01-20",81,9,1,,,,"3000:206","POLYGON((6 -0,7 -0,7 -1,6 -1,6 -0))"
23271462,7,0,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-03-02","2009-03-02",5,1,1,,,,"1000:206","POLYGON((6 0,6 1,7 1,7 0,6 0))"
24540143,6,5,"Projeto TAMAR","Eretmochelys imbricata","984","2005-03-19","2005-03-19",1,1,1,,,,"1000:246","POLYGON((6 4,6 5,7 5,7 4,6 4))"
24540146,6,8,"Projeto TAMAR","Caretta caretta","984","2007-08-03","2007-08-03",1,1,1,,,,"1000:486","POLYGON((6 8,6 9,7 9,7 8,6 8))"
6372707,7,25,"Proyecto Aegina","Caretta caretta","346","2007-10-07","2007-10-07",1,1,1,,,,"1200:246","POLYGON((6 24,6 25,7 25,7 24,6 24))"
23314094,7,34,"Marine Turtle Research Group","Caretta caretta","1903","2007-09-17","2007-09-17",1,1,1,,,,"1300:236","POLYGON((6 33,6 34,7 34,7 33,6 33))"
23314096,7,34,"Paolo Casale","Caretta caretta","1826","2010-05-26","2010-05-26",1,1,1,,,,"1300:246","POLYGON((6 34,6 35,7 35,7 34,6 34))"
23314100,6,36,"Marine Turtle Research Group","Caretta caretta","1903","2008-07-09","2008-07-09",1,1,1,,,,"1300:456","POLYGON((6 35,6 36,7 36,7 35,6 35))"
23296995,6,37,"Universitat Politècnica de València","Caretta caretta","1550","2017-12-26","2017-12-26",1,1,1,,,,"1300:466","POLYGON((6 36,6 37,7 37,7 36,6 36))"
23540770,7,38,"Doñana Biological Station (CSIC)-Universitat Politècnica de València;Fondazione Cetacea;Marine Turtle Research Group;NOAA PIFSC;Samir Patel, Drexel University and Coonamessett Farm Foundation;Universitat Politècnica de València;Yonat Swimmer","Caretta caretta","1146;1310;1383;1550;1816;1921;982","2007-11-14","2018-06-29",255,17,1,,,,"1300:476","POLYGON((6 37,6 38,7 38,7 37,6 37))"
23583701,7,39,"CRAM-UPV;Doñana Biological Station (CSIC)-Universitat Politècnica de València;Islameta Group, University of Pisa;Marine Turtle Research Group;NOAA PIFSC;Universitat Politècnica de València;Yonat Swimmer","Caretta caretta","1146;1310;1383;1401;1550;1686;1917;1921","2009-12-04","2019-06-22",268,15,1,,,,"1300:486","POLYGON((6 38,6 39,7 39,7 38,6 38))"
25877858,7,40,"Islameta Group, University of Pisa;Marine Turtle Research Group;NOAA PIFSC;Universitat Politècnica de València;Yonat Swimmer;Zoomarine","Caretta caretta","1146;1310;1550;1686;1921;2207","2010-05-15","2022-10-26",83,8,1,,,,"1300:496","POLYGON((6 39,6 40,7 40,7 39,6 39))"
25878071,7,41,"Israel National Nature and Parks Authority - Sea Turtle Rescue Center;Universitat Politècnica de València;Yonat Swimmer;Zoomarine","Caretta caretta","1146;1185;1550;2207","2010-05-10","2022-10-30",34,5,1,,,,"1400:206","POLYGON((6 40,6 41,7 41,7 40,6 40))"
23541264,7,42,"CRAM-UPV;Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185;1401","2016-11-27","2019-12-09",50,2,1,,,,"1400:216","POLYGON((6 41,6 42,7 42,7 41,6 41))"
23541275,6,43,"CRAM-UPV;Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185;1401","2016-12-03","2019-11-04",21,2,1,,,,"1400:226","POLYGON((6 42,6 43,7 43,7 42,6 42))"
23208391,7,44,"Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185","2019-10-17","2019-10-28",33,1,1,,,,"1400:236","POLYGON((6 43,6 44,7 44,7 43,6 43))"
23321418,7,-34,"University of Exeter","Dermochelys coriacea","1836","2013-06-09","2013-06-09",2,1,1,,,,"3300:247","POLYGON((7 -34,8 -34,8 -35,7 -35,7 -34))"
23321412,8,-33,"University of Exeter","Dermochelys coriacea","1836","2013-06-10","2013-06-15",15,1,1,,,,"3300:237","POLYGON((7 -33,8 -33,8 -34,7 -34,7 -33))"
23321402,8,-32,"University of Exeter","Dermochelys coriacea","1836","2013-06-17","2013-07-05",12,1,1,,,,"3300:227","POLYGON((7 -32,8 -32,8 -33,7 -33,7 -32))"
23321395,8,-32,"University of Exeter","Dermochelys coriacea","1836","2013-07-07","2013-07-09",4,1,1,,,,"3300:217","POLYGON((7 -31,8 -31,8 -32,7 -32,7 -31))"
23277832,8,-29,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-11-02","2009-11-04",21,1,1,,,,"3200:497","POLYGON((7 -29,8 -29,8 -30,7 -30,7 -29))"
23277788,8,-28,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-12","2009-11-01",2,2,1,,,,"3200:487","POLYGON((7 -28,8 -28,8 -29,7 -29,7 -28))"
23277774,8,-27,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-09","2009-04-11",10,1,1,,,,"3200:477","POLYGON((7 -27,8 -27,8 -28,7 -28,7 -27))"
23277760,7,-26,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-03","2009-04-04",3,1,1,,,,"3200:467","POLYGON((7 -26,8 -26,8 -27,7 -27,7 -26))"
23277756,7,-26,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-02","2009-04-03",7,1,1,,,,"3200:457","POLYGON((7 -25,8 -25,8 -26,7 -26,7 -25))"
23277643,7,-23,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-30","2009-05-02",2,1,1,,,,"3200:237","POLYGON((7 -23,8 -23,8 -24,7 -24,7 -23))"
23277638,7,-22,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-17","2009-04-23",5,1,1,,,,"3200:227","POLYGON((7 -22,8 -22,8 -23,7 -23,7 -22))"
23277632,7,-21,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-08","2009-04-08",1,1,1,,,,"3200:217","POLYGON((7 -21,8 -21,8 -22,7 -22,7 -21))"
23277581,7,-20,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-05-30","2009-05-30",1,1,1,,,,"3200:207","POLYGON((7 -20,8 -20,8 -21,7 -21,7 -20))"
23274397,7,-20,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-09","2009-05-23",3,1,1,,,,"3100:497","POLYGON((7 -19,8 -19,8 -20,7 -20,7 -19))"
23274350,8,-18,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-05-01","2009-05-02",4,1,1,,,,"3100:487","POLYGON((7 -18,8 -18,8 -19,7 -19,7 -18))"
23274310,8,-17,"MTRG / Seaturtle.org;PENV","Dermochelys coriacea;Lepidochelys olivacea","1448;1454","2009-04-27","2010-02-11",30,4,2,,,,"3100:477","POLYGON((7 -17,8 -17,8 -18,7 -18,7 -17))"
23274271,8,-16,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Dermochelys coriacea;Lepidochelys olivacea","1328;1448;1454","2009-06-17","2016-04-26",72,3,2,,,,"3100:467","POLYGON((7 -16,8 -16,8 -17,7 -17,7 -16))"
23274225,8,-15,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Dermochelys coriacea;Lepidochelys olivacea","1328;1454","2009-03-21","2016-04-28",363,4,2,,,,"3100:457","POLYGON((7 -15,8 -15,8 -16,7 -16,7 -15))"
23274149,8,-14,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-05-29","2009-07-02",12,2,1,,,,"3100:247","POLYGON((7 -14,8 -14,8 -15,7 -15,7 -14))"
23274119,8,-13,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Dermochelys coriacea;Lepidochelys olivacea","1328;1454","2009-07-05","2016-02-15",30,2,2,,,,"3100:237","POLYGON((7 -13,8 -13,8 -14,7 -14,7 -13))"
23274098,8,-12,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Dermochelys coriacea;Lepidochelys olivacea","1328;1454","2009-02-24","2016-02-10",82,3,2,,,,"3100:227","POLYGON((7 -12,8 -12,8 -13,7 -13,7 -12))"
23274080,8,-11,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Dermochelys coriacea;Lepidochelys olivacea","1328;1454","2009-03-24","2016-02-01",47,2,2,,,,"3100:217","POLYGON((7 -11,8 -11,8 -12,7 -12,7 -11))"
23274060,8,-10,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-03-29","2009-03-24",28,2,1,,,,"3100:207","POLYGON((7 -10,8 -10,8 -11,7 -11,7 -10))"
23272681,8,-9,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-03-26","2009-03-21",23,2,1,,,,"3000:497","POLYGON((7 -9,8 -9,8 -10,7 -10,7 -9))"
23272641,8,-8,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-03-24","2009-04-02",17,2,1,,,,"3000:487","POLYGON((7 -8,8 -8,8 -9,7 -9,7 -8))"
23272598,8,-7,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org","Dermochelys coriacea","1450;1454","2006-03-07","2009-03-31",34,2,1,,,,"3000:477","POLYGON((7 -7,8 -7,8 -8,7 -8,7 -7))"
23272483,8,-6,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1450;1452;1454","2006-03-19","2015-12-20",91,10,2,,,,"3000:467","POLYGON((7 -6,8 -6,8 -7,7 -7,7 -6))"
23272371,8,-5,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1450;1452;1454","2006-03-17","2015-12-17",69,8,2,,,,"3000:457","POLYGON((7 -5,8 -5,8 -6,7 -6,7 -5))"
23272007,8,-5,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1452","2008-02-26","2015-12-13",9,2,2,,,,"3000:247","POLYGON((7 -4,8 -4,8 -5,7 -5,7 -4))"
23271977,8,-3,"Marine Turtle Research Group / SEATURTLE.ORG","Dermochelys coriacea","1450","2006-04-03","2006-04-05",10,1,1,,,,"3000:237","POLYGON((7 -3,8 -3,8 -4,7 -4,7 -3))"
23271960,7,-2,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-02-08","2009-02-09",9,1,1,,,,"3000:227","POLYGON((7 -2,8 -2,8 -3,7 -3,7 -2))"
23321224,8,-1,"MTRG / Seaturtle.org;University of Exeter","Dermochelys coriacea","1454;1836","2009-01-22","2013-02-02",24,5,1,,,,"3000:217","POLYGON((7 -1,8 -1,8 -2,7 -2,7 -1))"
23321144,8,0,"Marine Turtle Research Group / Seaturtle.org;MTRG / Seaturtle.org;University of Exeter","Dermochelys coriacea","1454;1456;1836","2009-01-21","2013-01-30",119,12,1,,,,"3000:207","POLYGON((7 -0,8 -0,8 -1,7 -1,7 -0))"
23271467,8,1,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-01-19","2009-03-01",21,3,1,,,,"1000:207","POLYGON((7 0,7 1,8 1,8 0,7 0))"
23271678,8,1,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-01-28","2009-01-28",1,1,1,,,,"1000:217","POLYGON((7 1,7 2,8 2,8 1,7 1))"
24540147,8,9,"Projeto TAMAR","Lepidochelys olivacea","984","2006-05-12","2006-05-12",1,1,1,,,,"1000:497","POLYGON((7 9,7 10,8 10,8 9,7 9))"
23541173,8,38,"CRAM-UPV;Doñana Biological Station (CSIC)-Universitat Politècnica de València;Fondazione Cetacea;Islameta Group, University of Pisa;Marine Turtle Research Group;NOAA PIFSC;Samir Patel, Drexel University and Coonamessett Farm Foundation;Universitat Politècnica de València;Yonat Swimmer","Caretta caretta","1146;1310;1383;1401;1550;1816;1917;1921;982","2007-11-12","2019-06-18",327,19,1,,,,"1300:477","POLYGON((7 37,7 38,8 38,8 37,7 37))"
23583704,8,39,"Doñana Biological Station (CSIC)-Universitat Politècnica de València;Fondazione Cetacea;Islameta Group, University of Pisa;Marine Turtle Research Group;NOAA PIFSC;Universitat Politècnica de València;Yonat Swimmer","Caretta caretta","1146;1310;1383;1550;1686;1917;1921;982","2007-11-08","2019-06-20",222,13,1,,,,"1300:487","POLYGON((7 38,7 39,8 39,8 38,7 38))"
25877861,8,40,"Islameta Group, University of Pisa;NOAA PIFSC;Universitat Politècnica de València;Yonat Swimmer;Zoomarine","Caretta caretta","1146;1310;1550;1686;2207","2012-09-10","2022-11-06",118,7,1,,,,"1300:497","POLYGON((7 39,7 40,8 40,8 39,7 39))"
25878075,8,41,"Islameta Group, University of Pisa;Israel National Nature and Parks Authority - Sea Turtle Rescue Center;Zoomarine","Caretta caretta","1185;1686;2207","2014-10-28","2022-11-03",82,3,1,,,,"1400:207","POLYGON((7 40,7 41,8 41,8 40,7 40))"
23208399,8,44,"Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185","2019-10-12","2019-10-22",49,1,1,,,,"1400:237","POLYGON((7 43,7 44,8 44,8 43,7 43))"
23321408,8,-33,"University of Exeter","Dermochelys coriacea","1836","2013-06-24","2013-07-03",8,1,1,,,,"3300:228","POLYGON((8 -32,9 -32,9 -33,8 -33,8 -32))"
23277835,9,-29,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-11-05","2009-11-07",22,1,1,,,,"3200:498","POLYGON((8 -29,9 -29,9 -30,8 -30,8 -29))"
23277793,9,-28,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-12","2009-04-16",15,1,1,,,,"3200:488","POLYGON((8 -28,9 -28,9 -29,8 -29,8 -28))"
23274356,9,-18,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-05-02","2009-06-15",13,2,1,,,,"3100:488","POLYGON((8 -18,9 -18,9 -19,8 -19,8 -18))"
23274330,9,-17,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-05-25","2009-07-20",56,2,1,,,,"3100:478","POLYGON((8 -17,9 -17,9 -18,8 -18,8 -17))"
23274278,9,-16,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Lepidochelys olivacea","1328;1448","2010-01-31","2016-03-28",45,2,1,,,,"3100:468","POLYGON((8 -16,9 -16,9 -17,8 -17,8 -16))"
23274226,9,-15,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Lepidochelys olivacea","1328;1448","2010-01-30","2016-04-12",19,3,1,,,,"3100:458","POLYGON((8 -15,9 -15,9 -16,8 -16,8 -15))"
24540178,9,-14,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Projeto TAMAR","Dermochelys coriacea;Lepidochelys olivacea","1328;1454;984","2007-01-02","2016-01-14",50,3,2,,,,"3100:248","POLYGON((8 -14,9 -14,9 -15,8 -15,8 -14))"
24540176,9,-13,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Projeto TAMAR","Dermochelys coriacea;Lepidochelys olivacea","1328;1454;984","2006-12-30","2016-02-14",4,3,2,,,,"3100:238","POLYGON((8 -13,9 -13,9 -14,8 -14,8 -13))"
23274102,9,-12,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-03-28","2009-03-31",12,1,1,,,,"3100:228","POLYGON((8 -12,9 -12,9 -13,8 -13,8 -12))"
23274081,9,-11,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Lepidochelys olivacea","1328;1448","2009-02-05","2016-01-28",69,2,1,,,,"3100:218","POLYGON((8 -11,9 -11,9 -12,8 -12,8 -11))"
23243049,9,-10,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Lepidochelys olivacea","1328","2016-01-14","2016-01-19",43,1,1,,,,"3100:208","POLYGON((8 -10,9 -10,9 -11,8 -11,8 -10))"
23272685,9,-9,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Dermochelys coriacea;Lepidochelys olivacea","1328;1448;1454","2009-02-21","2016-01-13",49,3,2,,,,"3000:498","POLYGON((8 -9,9 -9,9 -10,8 -10,8 -9))"
23272655,9,-8,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Dermochelys coriacea;Lepidochelys olivacea","1328;1448;1450;1454","2006-03-20","2016-01-08",70,4,2,,,,"3000:488","POLYGON((8 -8,9 -8,9 -9,8 -9,8 -8))"
23272616,9,-7,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV","Dermochelys coriacea;Lepidochelys olivacea","1328;1448;1450;1454","2006-03-06","2016-01-01",119,6,2,,,,"3000:478","POLYGON((8 -7,9 -7,9 -8,8 -8,8 -7))"
23272502,9,-6,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;PENV;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1448;1450;1452;1454","2006-03-04","2015-12-24",79,7,2,,,,"3000:468","POLYGON((8 -6,9 -6,9 -7,8 -7,8 -6))"
23272392,9,-5,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1450;1452;1454","2006-03-15","2015-12-10",137,10,2,,,,"3000:458","POLYGON((8 -5,9 -5,9 -6,8 -6,8 -5))"
23272017,9,-4,"Marine Turtle Research Group / SEATURTLE.ORG;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Seaturtle.org / MTRG","Dermochelys coriacea;Lepidochelys olivacea","1328;1450;1452;1454","2006-03-14","2015-12-12",121,10,2,,,,"3000:248","POLYGON((8 -4,9 -4,9 -5,8 -5,8 -4))"
23271981,9,-3,"Marine Turtle Research Group / SEATURTLE.ORG;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society","Dermochelys coriacea;Lepidochelys olivacea","1328;1450","2006-03-31","2015-12-08",56,4,2,,,,"3000:238","POLYGON((8 -3,9 -3,9 -4,8 -4,8 -3))"
23242618,9,-2,"Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Univ of Exeter, Wildlife Conservation Society, Stanford Univ, UC Santa Cruz","Lepidochelys olivacea","1215;1328","2014-10-13","2015-11-30",45,4,1,,,,"3000:228","POLYGON((8 -2,9 -2,9 -3,8 -3,8 -2))"
23271943,9,-1,"MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Univ of Exeter, Wildlife Conservation Society, Stanford Univ, UC Santa Cruz","Dermochelys coriacea;Lepidochelys olivacea","1215;1328;1454","2009-02-05","2016-01-09",219,10,2,,,,"3000:218","POLYGON((8 -1,9 -1,9 -2,8 -2,8 -1))"
23321168,9,0,"Marine Turtle Research Group / Seaturtle.org;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;University of Exeter;Univ of Exeter, Wildlife Conservation Society, Stanford Univ, UC Santa Cruz","Dermochelys coriacea;Lepidochelys olivacea","1215;1328;1454;1456;1836","2008-12-17","2015-12-09",464,21,2,,,,"3000:208","POLYGON((8 -0,9 -0,9 -1,8 -1,8 -0))"
24540142,9,1,"Marine Turtle Research Group / Seaturtle.org;MTRG / Seaturtle.org;Old Dominion Univ/Univ of Exeter/Wildlife Conservation Society;Projeto TAMAR;University of Exeter","Dermochelys coriacea;Eretmochelys imbricata;Lepidochelys olivacea","1328;1454;1456;1836;984","2005-03-21","2015-11-19",474,19,3,,,,"1000:208","POLYGON((8 0,8 1,9 1,9 0,8 0))"
23271686,9,2,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2008-12-13","2009-01-30",29,3,1,,,,"1000:218","POLYGON((8 1,8 2,9 2,9 1,8 1))"
23198122,9,17,"Emirates Wildlife Society-WWF","Eretmochelys imbricata","1255","2010-11-28","2010-11-28",1,1,1,,,,"1100:468","POLYGON((8 16,8 17,9 17,9 16,8 16))"
6372706,8,23,"Proyecto Aegina","Caretta caretta","346","2006-12-19","2006-12-19",1,1,1,,,,"1200:238","POLYGON((8 23,8 24,9 24,9 23,8 23))"
23324005,9,29,"Marine Turtle Research Group;Yaniv Levy","Caretta caretta;Chelonia mydas","1909;1964","2009-12-26","2010-10-26",2,2,2,,,,"1200:498","POLYGON((8 29,8 30,9 30,9 29,8 29))"
23325443,8,32,"Yaniv Levy","Caretta caretta","1964","2009-09-15","2009-09-15",1,1,1,,,,"1300:228","POLYGON((8 32,8 33,9 33,9 32,8 32))"
23296997,9,37,"Fondazione Cetacea;Universitat Politècnica de València","Caretta caretta","1550;982","2007-12-07","2018-04-17",11,2,1,,,,"1300:468","POLYGON((8 36,8 37,9 37,9 36,8 36))"
23540786,9,38,"Doñana Biological Station (CSIC)-Universitat Politècnica de València;Fondazione Cetacea;Islameta Group, University of Pisa;NOAA PIFSC;Samir Patel, Drexel University and Coonamessett Farm Foundation;Universitat Politècnica de València;Yonat Swimmer","Caretta caretta","1146;1310;1383;1550;1816;1917;982","2007-11-23","2019-06-16",284,16,1,,,,"1300:478","POLYGON((8 37,8 38,9 38,9 37,8 37))"
25877850,9,39,"Doñana Biological Station (CSIC)-Universitat Politècnica de València;Fondazione Cetacea;Islameta Group, University of Pisa;Israel National Nature and Parks Authority - Sea Turtle Rescue Center;Marine Turtle Research Group;NOAA PIFSC;Samir Patel, Drexel University and Coonamessett Farm Foundation;Universitat Politècnica de València;Yonat Swimmer;Zoomarine","Caretta caretta","1146;1185;1310;1383;1550;1816;1917;1921;2207;982","2007-10-06","2022-11-16",265,14,1,,,,"1300:488","POLYGON((8 38,8 39,9 39,9 38,8 38))"
25877865,9,40,"CRAM-UPV;Islameta Group, University of Pisa;Israel National Nature and Parks Authority - Sea Turtle Rescue Center;Judith Zbinden;Universitat Politècnica de València;Yonat Swimmer;Zoomarine","Caretta caretta","1146;1185;1401;1550;1686;1923;2207","2006-04-17","2022-11-11",99,8,1,,,,"1300:498","POLYGON((8 39,8 40,9 40,9 39,8 39))"
23583762,8,41,"Islameta Group, University of Pisa;Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185;1686","2014-10-26","2019-12-23",34,2,1,,,,"1400:208","POLYGON((8 40,8 41,9 41,9 40,8 40))"
23583765,9,41,"Islameta Group, University of Pisa","Caretta caretta","1686","2014-10-24","2014-10-26",18,1,1,,,,"1400:218","POLYGON((8 41,8 42,9 42,9 41,8 41))"
23208401,9,44,"Israel National Nature and Parks Authority - Sea Turtle Rescue Center","Caretta caretta","1185","2019-10-10","2019-10-11",12,1,1,,,,"1400:238","POLYGON((8 43,8 44,9 44,9 43,8 43))"
23303674,9,44,"Paolo Luschi","Caretta caretta","1682","2010-07-05","2010-07-09",35,1,1,,,,"1400:248","POLYGON((8 44,8 45,9 45,9 44,8 44))"
23279503,10,-30,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-11-15","2009-11-16",5,1,1,,,,"3300:209","POLYGON((9 -30,10 -30,10 -31,9 -31,9 -30))"
23277839,10,-29,"MTRG / Seaturtle.org","Dermochelys coriacea","1454","2009-04-16","2009-04-19",8,1,1,,,,"3200:499","POLYGON((9 -29,10 -29,10 -30,9 -30,9 -29))"
